Category,Organization,Filed,Sub-Docket,Accession,Description
Filed By,UNITED STATES CONGRESS,02/26/2024,0,20240226-4001 Go to Doc InfoGo to File List,Comments of U.S. Congress Member Andrew R. Garbarino et al. requesting FERC to finalize its regional transmission planning and cost allocation rule under RM21-17.
Filed By,THE WESTERN WAY UTAH,02/27/2024,0,20240227-0005 Go to Doc InfoGo to File List,Comments of The Western Way Utah urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,THE WESTERN WAY COLORADO,02/27/2024,0,20240227-0006 Go to Doc InfoGo to File List,Comments of The Western Way Colorado urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,THE WESTERN WAY NEVADA,02/27/2024,0,20240227-0007 Go to Doc InfoGo to File List,Comments of The Western Way Nevada urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,MICHIGAN CONSERVATIVE ENERGY FORUM,02/27/2024,0,20240227-0009 Go to Doc InfoGo to File List,Comments of Ed R. urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,CONSERVATIVE ENERGY NETWORK,02/27/2024,0,20240227-0010 Go to Doc InfoGo to File List,Comments of John Szoka urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,CONSERVATIVES FOR CLEAN ENERGY FLORIDA,02/27/2024,0,20240227-0008 Go to Doc InfoGo to File List,Comments of Conservatives for Clean Energy - Florida urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,INDIVIDUAL,02/28/2024,0,20240228-4000 Go to Doc InfoGo to File List,Comments of Ryan Huebsch urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,OHIO CONSERVATIVE ENERGY FORUM,02/29/2024,0,20240229-4002 Go to Doc InfoGo to File List,Comments of Ohio Conservative Energy Forum (OHCEF) urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,MICHIGAN CONSERVATIVE ENERGY FORUM,02/29/2024,0,20240229-4004 Go to Doc InfoGo to File List,Comments of Michigan Conservative Energy Forum urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),02/29/2024,0,20240229-4000 Go to Doc InfoGo to File List,Chairman Willie Phillips' response to U.S. Senator Thomas R. Carper's 01/25/2024 letter re the 2023 Annual Reliability Technical Conference concerning the electric reliability of the Environmental Protection Agency’s proposed rule etc. under AD23-9 et al.
Filed By,CONSERVATIVES FOR CLEAN ENERGY SOUTH CAROLINA,02/29/2024,0,20240229-4003 Go to Doc InfoGo to File List,Comments of Conservatives for CleanEnergy South Carolina urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,THE WESTERN WAY NEVADA,02/29/2024,0,20240229-4001 Go to Doc InfoGo to File List,Comments of The Western Way Nevada urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,WISCONSIN CONSERVATIVE ENERGY FORUM,02/29/2024,0,20240229-4005 Go to Doc InfoGo to File List,Comments of Wisconsin Conservative Energy Forum urging FERC to finalize its pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,ELCON,03/01/2024,0,20240301-5280 Go to Doc InfoGo to File List,Supplemental Comments of Electricity Consumers Resource Council re Notice of Proposed Rulemaking under RM21-17.
Filed By,Harvard Electricity Law Initiative,03/01/2024,0,20240301-5276 Go to Doc InfoGo to File List,Comments of Harvard Electricity Law Initiative in response to WIRES Late Filing re regional transmission planning and cost allocation etc. under RM21-17.
Filed By,UNITED STATES CONGRESS,03/04/2024,0,20240304-4000 Go to Doc InfoGo to File List,Comments of U.S. Congress Member Andrew R. Garbarino et al. requesting FERC to finalize its regional transmission planning and cost allocation rule under RM21-17.
Filed By,"American Municipal Power, Inc.",03/06/2024,0,20240306-5086 Go to Doc InfoGo to File List,"Motion for Leave to submit Supplemental Comments and Supplemental Comments of American Municipal Power, Inc. to update and supplement the data filed on October 12, 2021 under RM21-17."
Filed By,Ceres,03/06/2024,0,20240306-5022 Go to Doc InfoGo to File List,Comments of Ceres in support of finalizing the pending regional transmission planning and cost allocation rule under RM21-17.
Filed By,Bekaert,03/07/2024,0,20240307-5077 Go to Doc InfoGo to File List,Comments of Bekaert encouraging FERC to use alternate or additional reference sources re the advanced conductors under RM21-17.
Filed By,"Freeport-McMoran Copper & Gold Energy Services, LLC",03/18/2024,0,20240318-5114 Go to Doc InfoGo to File List,"Comments of Freeport-McMoRan, Inc. re FERC's Notice of Proposed Rulemaking on Building for the Future Through Electric Regional Transmission Planning and Cost Allocation and Generator Interconnection under RM21-17."
Filed By,New England States Committee on Electricity,03/20/2024,0,20240320-5063 Go to Doc InfoGo to File List,"Motion of New England States Committee on Electricity to Reject out of time supplemental comments, or in the alternative, to accept NESCOE's supplemental comments under RM21-17."
Filed By,U.S. Climate Alliance,03/21/2024,0,20240321-5175 Go to Doc InfoGo to File List,Comments of U.S. Climate Alliance encouraging FERC to finalize its proposed rulemaking on regional transmission planning under RM21-17.
Issued By,COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION),03/25/2024,0,20240325-4000 Go to Doc InfoGo to File List,Commissioner Mark C. Christie's response to U.S. Congress Member Andrew R. Garbarino's et al. 02/09/2024 letter requesting FERC to finalize its regional transmission planning and cost allocation rule etc. under RM21-17.
Filed By,Washington Energy Law LLP,04/05/2024,0,20240405-5231 Go to Doc InfoGo to File List,"Washington Energy Law LLP o/b/o Public Utility Commission of Texas submits Request to Update Service List under ER23-1144, et al."
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),04/09/2024,0,20240409-4001 Go to Doc InfoGo to File List,Chairman Willie Phillips' response to U.S. House of Representative Andrew R. Garbarino's 02/09/2024 letter requesting FERC to finalize its regional transmission planning and cost allocation rule under RM21-17.
Issued By,COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION),04/10/2024,0,20240410-4003 Go to Doc InfoGo to File List,Commissioner Allison Clements' response to U.S. House of Representative Andrew R. Garbarino's et al. 02/09/2024 letter requesting FERC to finalize its regional transmission planning and cost allocation rule etc. under RM21-17.
Filed By,Maine Governors Energy Office,04/24/2024,0,20240424-5124 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Maine Governors Energy Office under RM21-17.
Filed By,KANSAS OFFICE OF THE GOVERNOR,04/26/2024,0,20240426-4001 Go to Doc InfoGo to File List,Comments of Kansas State Governor Laura Kelly requesting FERC to finalize its regional transmission planning and cost allocation rule under RM21-17.
Issued By,COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION) US SENATOR,04/30/2024,0,20240430-4001 Go to Doc InfoGo to File List,Commissioner Allison Clements' response to U.S. Senator Peter Welch's et al. 03/06/2024 letter encouraging FERC to take action to promote the deployment of grid-enhancing technologies under RM20-10 et al.
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),05/02/2024,0,20240502-4001 Go to Doc InfoGo to File List,Chairman Willie Phillips' response to U.S. Senator Peter Welch's 03/06/2024 letter indicating support for the deployment of grid-enhancing technologies in the nation’s transmission system etc. under RM20-10 et al.
Issued By,CHAIR AND IMMEDIATE STAFF,05/08/2024,0,20240508-4000 Go to Doc InfoGo to File List,Chairman Willie Phillips' response to Kansas State Governor Laura Kelly's 04/11/2024 letter re FERC's notice of proposed rulemaking related to regional transmission planning and cost allocation under RM21-17.
Issued By,COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION),05/08/2024,0,20240508-4001 Go to Doc InfoGo to File List,Commissioner Allison Clements' response to Kansas State Governor Laura Kelly's 04/11/2024 letter re the Importance of finalizing a robust regional transmission planning rule under RM21-17.
Filed By,Dalton Utilities,05/10/2024,0,20240510-5143 Go to Doc InfoGo to File List,"Board of Water, Light and Sinking Fund Commissioners of the City of Dalton, Georgia submits Request to Update Service List under AD23-3, et al."
Issued By,"SECRETARY OF THE COMMISSION, FERC COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)",05/13/2024,0,20240513-3036 Go to Doc InfoGo to File List,Order No. 1920 Final Rule; Building for the Future Through Electric Regional Transmission Planning and Cost Allocation under RM21-17. Chairman Phillips and Comm'r. Clements are concurring w/joint sep. stmt. Comm'r. Christie is dissenting w/sep. stmt.
Filed By,Washington Energy Law LLP,05/14/2024,0,20240514-5073 Go to Doc InfoGo to File List,"Washington Energy Law LLP obo Public Utility Commission of Texas submits Request to Update Service List under ER24-1499, et al."
Filed By,New York State Energy Research & Dev. Authority,05/31/2024,0,20240531-5444 Go to Doc InfoGo to File List,"New York State Energy Research and Development Authority submits request to update service list under EL16-92, et al."
Filed By,Pennsylvania Public Utility Commission,06/10/2024,0,20240610-5038 Go to Doc InfoGo to File List,"Pennsylvania Public Utility Commission submits request to update service list under RM21-17, et al."
Filed By,INDIVIDUAL,06/10/2024,0,20240610-0012 Go to Doc InfoGo to File List,Comments submitted re Order No. 1920 under RM21-17.
Filed By,INDIVIDUAL,06/10/2024,0,20240610-0013 Go to Doc InfoGo to File List,Comments submitted re Order No. 1920 under RM21-17.
Filed By,INDIVIDUAL,06/10/2024,0,20240610-0014 Go to Doc InfoGo to File List,Comments of Cher Gilmore re Order No. 1920 under RM21-17.
Filed By,ENVIRONMENTAL LAW & POLICY CENTER,06/10/2024,0,20240610-5134 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Environmental Law & Policy Center under RM21-17.
Filed By,Sierra Club,06/10/2024,0,20240610-5151 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Sierra Club under RM21-17.
Filed By,New Hampshire Office of the Consumer Advocate,06/11/2024,0,20240611-5014 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of New Hampshire Office of the Consumer Advocate under RM21-17.
Filed By,Montana Public Service Commission,06/11/2024,1,20240611-5118 Go to Doc InfoGo to File List,Montana Public Service Commission submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,"Appalachian Voices Energy Alabama North Carolina Sustainable Energy Association , South Carolina Coastal Conservation League , Southern Alliance for Clean Energy ,",06/11/2024,0,20240611-5120 Go to Doc InfoGo to File List,"(doc-less) Motion to Intervene of Appalachian Voices, et al. under RM21-17."
Filed By,"Appalachian Voices Energy Alabama North Carolina Sustainable Energy Association , South Carolina Coastal Conservation League , Southern Alliance for Clean Energy ,",06/11/2024,1,20240611-5120 Go to Doc InfoGo to File List,"(doc-less) Motion to Intervene of Appalachian Voices, et al. under RM21-17."
Filed By,Southern Renewable Energy Association,06/11/2024,0,20240611-5173 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Southern Renewable Energy Association under RM21-17.
Filed By,Bonneville Power Administration,06/11/2024,0,20240611-5134 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of the Bonneville Power Administration under RM21-17.
Filed By,DELAWARE ENERGY USERS GROUP,06/11/2024,0,20240611-5207 Go to Doc InfoGo to File List,Delaware Energy Users’ Group submits request to update service list information under RM21-17 et. al.
Filed By,Environmental Defense Fund,06/11/2024,0,20240611-5201 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Environmental Defense Fund under RM21-17.
Filed By,Maine Office of the Public Advocate,06/11/2024,0,20240611-5210 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Maine Office of the Public Advocate under RM21-17.
Filed By,Maine Office of the Public Advocate,06/11/2024,1,20240611-5210 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Maine Office of the Public Advocate under RM21-17.
Filed By,State of New Hampshire Department of Energy,06/11/2024,0,20240611-5070 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of State of New Hampshire Department of Energy under RM21-17.
Filed By,Rhode Island Division of Public Utilities and Carriers,06/12/2024,0,20240612-5037 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Rhode Island Division of Public Utilities and Carriers under RM21-17.
Filed By,Maryland Office of People's Counsel,06/12/2024,0,20240612-5112 Go to Doc InfoGo to File List,(doc-less) Out-of-Time Motion to Intervene of Maryland Office of People's Counsel under RM21-17.
Filed By,Edison Electric Institute,06/12/2024,1,20240612-5138 Go to Doc InfoGo to File List,Edison Electric Institute submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Idaho Public Utilities Commission,06/12/2024,0,20240612-5151 Go to Doc InfoGo to File List,Motion to Intervene of Idaho Public Utilities Commission under RM21-17.
Filed By,Vermont Public Utility Commission,06/12/2024,0,20240612-5178 Go to Doc InfoGo to File List,Comments of Vermont Public Utility Commission in support of the requests by the New England States Committee on Electricity for clarification and rehearing of the final rule under RM21-17.
Filed By,CTC Global Corporation,06/12/2024,0,20240612-5191 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of CTC Global Corporation under RM21-17.
Filed By,State of Texas,06/12/2024,0,20240612-5210 Go to Doc InfoGo to File List,(doc-less) Out-of-Time Motion to Intervene of State of Texas under RM21-17.
Filed By,Missouri Public Service Commission,06/12/2024,0,20240612-5218 Go to Doc InfoGo to File List,Comments of Missouri Public Service Commission re the final rule under RM21-17.
Filed By,State of Utah,06/12/2024,0,20240612-5232 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of The State of Utah under RM21-17.
Filed By,State of Utah,06/12/2024,1,20240612-5232 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of The State of Utah under RM21-17.
Filed By,State of Texas,06/12/2024,0,20240612-5254 Go to Doc InfoGo to File List,State of Texas Attorney General submits request to update service list under RM21-17.
Filed By,CONNECTICUT CONSUMER COUNSEL,06/12/2024,0,20240612-5261 Go to Doc InfoGo to File List,Connecticut Office of Consumer Counsel submits request to update service list information under RM21-17.
Filed By,National Association of Regulatory Utility Commissioners,06/12/2024,1,20240612-5028 Go to Doc InfoGo to File List,National Association of Regulatory Utility Commissioners submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,WYOMING PUBLIC SERVICE COMMISSION,06/12/2024,1,20240612-5030 Go to Doc InfoGo to File List,Wyoming Public Service Commission submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Virginia Office of the Attorney General,06/12/2024,1,20240612-5050 Go to Doc InfoGo to File List,Virginia Office of the Attorney General submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Indicated PJM Transmission Owners,06/12/2024,1,20240612-5095 Go to Doc InfoGo to File List,The Indicated PJM Transmission Owners submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,American Public Power Association,06/12/2024,1,20240612-5090 Go to Doc InfoGo to File List,Public Power Association submits request for rehearing and clarification of the 05/13/2024 Order under RM21-17.
Filed By,Transmission Access Policy Study Group,06/12/2024,1,20240612-5146 Go to Doc InfoGo to File List,Transmission Access Policy Study Group submits request for clarification or limited rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Idaho Public Utilities Commission,06/12/2024,1,20240612-5148 Go to Doc InfoGo to File List,Idaho Public Utilities Commission submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,WIRES,06/12/2024,1,20240612-5167 Go to Doc InfoGo to File List,WIRES submits request for rehearing and clarification of the 05/13/2024 Order under RM21-17.
Filed By,Harvard Electricity Law Initiative,06/12/2024,1,20240612-5168 Go to Doc InfoGo to File List,Harvard Electricity Law Initiative submits request for rehearing and clarification of the 05/13/2024 Order under RM17-21.
Filed By,Ohio Federal Energy Advocate,06/12/2024,1,20240612-5182 Go to Doc InfoGo to File List,Public Utilities Commission of Ohio’s Office of The Federal Energy Advocate submits request for rehearing and clarification of the 05/13/2024 Order under RM21-17.
Filed By,"Associated Electric Cooperative, Inc. Dalton Utilities Duke Energy Carolinas, LLC and Duke Energy Progress, LLC , Georgia Transmission Corporation , Louisville Gas and Electric Company and Kentucky Utilities C , Municipal Electric Authority of Georgia , PowerSouth Energy Cooperative , Southern Company Services, Inc. , Tennessee Valley Authority ,",06/12/2024,1,20240612-5131 Go to Doc InfoGo to File List,"Associated Electric Cooperative, Inc., et al. submit request for clarification, or in the alternative, rehearing of the 05/13/2024 Order under RM21-17."
Filed By,Pennsylvania Public Utility Commission,06/12/2024,1,20240612-5136 Go to Doc InfoGo to File List,Pennsylvania Public Utility Commission submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,"Advanced Energy United, Inc. American Clean Power Association Solar Energy Industries Association , American Council on Renewable Energy ,",06/12/2024,1,20240612-5187 Go to Doc InfoGo to File List,"Advanced Energy United, Inc., et. al. submit request for rehearing and clarification of the 05/13/2024 Order under RM21-17."
Filed By,The Electricity Transmission Competition Coalition et al,06/12/2024,1,20240612-5141 Go to Doc InfoGo to File List,"The Electricity Transmission Competition Coalition, et al. submit request for rehearing of the 05/13/2024 Order under RM21-17."
Filed By,Alabama Public Service Commission,06/12/2024,1,20240612-5144 Go to Doc InfoGo to File List,Alabama Public Service Commission submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Council of the City New Orleans,06/12/2024,1,20240612-5150 Go to Doc InfoGo to File List,"Council of the City of New Orleans submits request for clarification or, in the alternative, request for rehearing of the 05/13/2024 Order under RM21-17."
Filed By,New England States Committee on Electricity,06/12/2024,1,20240612-5158 Go to Doc InfoGo to File List,New England States Committee on Electricity submits request for clarification and rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Public Service Commission of Utah,06/12/2024,1,20240612-5159 Go to Doc InfoGo to File List,Public Service Commission of Utah submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Versant Power,06/12/2024,1,20240612-5166 Go to Doc InfoGo to File List,"Versant Power submits request for clarification, or in the alternative, rehearing of the 05/13/2024 Order under RM21-17."
Filed By,Industrial Energy Consumers of America et al.,06/12/2024,1,20240612-5169 Go to Doc InfoGo to File List,"Industrial Energy Consumers of America, et al. submit request for rehearing of the 05/13/2024 Order under RM21-17."
Filed By,Large Public Power Council,06/12/2024,1,20240612-5174 Go to Doc InfoGo to File List,Large Public Power Council submits request for clarification and rehearing of the 05/13/2024 Order under RM21-17.
Filed By,"Organization of PJM States, Inc.",06/12/2024,1,20240612-5175 Go to Doc InfoGo to File List,"Organization of PJM States, Inc. submits motion for clarification and amendment of the 05/13/2024 Order under RM21-17."
Filed By,"Natural Resources Defense Council Sustainable FERC Project Southern Renewable Energy Association , Sierra Club , ENVIRONMENTAL DEFENSE FUND , ENVIRONMENTAL LAW & POLICY CENTER , SOUTHERN ENVIRONMENTAL LAW CENTER ,",06/12/2024,1,20240612-5189 Go to Doc InfoGo to File List,Appalachian Voices et al. submit request for rehearing and clarification of the 05/13/2024 Order under RM21-17.
Filed By,"International Transmission Company, et al.",06/12/2024,1,20240612-5198 Go to Doc InfoGo to File List,"International Transmission Company d/b/a ITCTransmission, et al. submit request for rehearing of the 05/13/2024 Order under RM21-17."
Filed By,"Dominion Energy Services, Inc.",06/12/2024,1,20240612-5199 Go to Doc InfoGo to File List,"Dominion Energy Services, Inc. submits request for rehearing and clarification of the 05/13/2024 Order under RM21-17."
Filed By,Virginia State Corporation Commission North Carolina Utilities Commission,06/12/2024,1,20240612-5204 Go to Doc InfoGo to File List,"Virginia State Corporation Commission, et al. submit request for rehearing of the 05/13/2024 Order under RM21-17."
Filed By,Public Service Commission of West Virginia,06/12/2024,1,20240612-5212 Go to Doc InfoGo to File List,Public Service Commission of West Virginia submits request for rehearing and modifications of the 05/13/2024 Order under RM21-17.
Filed By,MISO Transmission Owners,06/12/2024,1,20240612-5205 Go to Doc InfoGo to File List,MISO Transmission Owners submits request for rehearing of the 05/13/2024 Order under RM21-17. Erroneously filed.
Filed By,"Invenergy Solar Development North America LLC Invenergy Thermal Development LLC Invenergy Wind Development North America LLC , Invenergy Transmission LLC ,",06/12/2024,1,20240612-5190 Go to Doc InfoGo to File List,"Invenergy Solar Development North America LLC, et. al. submit request for rehearing and clarification of the 05/13/2024 Order under RM21-17."
Filed By,Arizona Corporation Commission,06/12/2024,1,20240612-5211 Go to Doc InfoGo to File List,Arizona Corporation Commission submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Massachusetts Office of the Attorney General,06/12/2024,1,20240612-5215 Go to Doc InfoGo to File List,Identified Consumer Advocates submits motion for clarification of the 05/13/2024 Order under RM21-17.
Filed By,Dairyland Power Cooperative,06/12/2024,1,20240612-5216 Go to Doc InfoGo to File List,Dairyland Power Cooperative submits limited request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Clean Energy Buyers Association,06/12/2024,1,20240612-5221 Go to Doc InfoGo to File List,Clean Energy Buyers Association submits motion for clarification of the 05/13/2024 Order under RM21-17.
Filed By,National Rural Electric Cooperative Association,06/12/2024,1,20240612-5229 Go to Doc InfoGo to File List,National Rural Electric Cooperative Association submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Georgia Public Service Commission,06/12/2024,1,20240612-5195 Go to Doc InfoGo to File List,Georgia Public Service Commission submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Old Dominion Electric Cooperative,06/12/2024,1,20240612-5196 Go to Doc InfoGo to File List,Old Dominion Electric Cooperative submits limited request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Ohio Consumers' Counsel,06/12/2024,1,20240612-5200 Go to Doc InfoGo to File List,Ohio Consumers' Counsel submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,"Louisiana Public Service Commission Mississippi Public Service Commission And Public Utilities S South Dakota Public Utilities Commission , Arkansas Public Service Commission ,",06/12/2024,1,20240612-5217 Go to Doc InfoGo to File List,Designated Retail Regulators submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,"PJM Interconnection, L.L.C.",06/12/2024,1,20240612-5233 Go to Doc InfoGo to File List,"PJM Interconnection, L.L.C. submits request for rehearing and clarification of the 05/13/2024 Order under RM21-17."
Filed By,"Northern Virginia Electric Cooperative, Inc.",06/12/2024,1,20240612-5240 Go to Doc InfoGo to File List,"Northern Virginia Electric Cooperative, Inc. submits request for rehearing of the 05/13/2024 Order under RM21-17."
Filed By,MISO Transmission Owners,06/12/2024,1,20240612-5243 Go to Doc InfoGo to File List,MISO Transmission Owners submits limited request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,Grid United LLC,06/12/2024,1,20240612-5245 Go to Doc InfoGo to File List,Comments of Grid United LLC in response to FERC's 05/13/2024 order under RM21-17.
Filed By,State of Texas,06/12/2024,1,20240612-5246 Go to Doc InfoGo to File List,"State of Texas, et al. submit request for rehearing of the 05/13/2024 Order under RM21-17."
Filed By,CTC Global Corporation,06/12/2024,1,20240612-5248 Go to Doc InfoGo to File List,CTC Global Corporation submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,"Advanced Energy United, Inc.",06/12/2024,1,20240612-5231 Go to Doc InfoGo to File List,Advanced Energy United submits request for rehearing of the 05/13/2024 Order under RM21-17.
Filed By,"East Kentucky Power Cooperative, Inc.",06/12/2024,1,20240612-5236 Go to Doc InfoGo to File List,"East Kentucky Power Cooperative, Inc. submits request for rehearing of the 05/13/2024 Order under RM21-17."
Filed By,"Southwest Power Pool, Inc.",06/12/2024,1,20240612-5256 Go to Doc InfoGo to File List,"Southwest Power Pool, Inc. submits request for clarification of the 05/13/2024 Order under RM21-17."
Filed By,Southern California Edison Company,06/13/2024,0,20240613-5159 Go to Doc InfoGo to File List,Southern California Edison Company submits request to update service list under RM21-17.
Filed By,CPUC,06/13/2024,0,20240613-5062 Go to Doc InfoGo to File List,California Public Utilities Commission submits request to update service list under RM21-17.
Filed By,Western Resource Advocates,06/14/2024,0,20240614-5110 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene Out-of-Time of Western Resource Advocates under RM21-17.
Filed By,MISSOURI PUBLIC SERVICE COMMISSION,06/17/2024,0,20240617-4002 Go to Doc InfoGo to File List,Comments of Missouri Public Service Commission requesting FERC to re-evaluate certain aspects of the final rule etc. under RM21-17.
Filed By,"Southern Maryland Electric Cooperative, Inc.",06/18/2024,0,20240618-5173 Go to Doc InfoGo to File List,"Southern Maryland Electric Cooperative, Inc. submits request to update service list information under EL24-91 et. al."
Filed By,"Southern Maryland Electric Cooperative, Inc.",06/18/2024,1,20240618-5173 Go to Doc InfoGo to File List,"Southern Maryland Electric Cooperative, Inc. submits request to update service list information under EL24-91 et. al."
Filed By,"East Kentucky Power Cooperative, Inc.",06/25/2024,1,20240625-5158 Go to Doc InfoGo to File List,"Request for Leave to Answer, and Answer of East Kentucky Power Cooperative, Inc., et al. in support of PJM Interconnection, L.L.C.'s 06/12/2024 request for rehearing and clarification of FERC’s final rule under RM21-17."
Filed By,National Association of Regulatory Utility Commissioners,06/26/2024,0,20240626-5143 Go to Doc InfoGo to File List,National Association of Regulatory Utility Commissioners submits request to update service list under RM21-17.
Filed By,Mid-Atlantic Renewable Energy Coalition,07/01/2024,0,20240701-5115 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Mid-Atlantic Renewable Energy Coalition under RM21-17.
Filed By,"Organization of PJM States, Inc.",07/03/2024,0,20240703-5036 Go to Doc InfoGo to File List,"Comments of Organization of PJM States, Inc. re PJM Interconnection L.L.C.’s Long-Term Regional Transmission Planning Process proposal under RM21-17."
Filed By,Louisiana Public Service Commission Mississippi Public Service Commission,07/15/2024,0,20240715-5089 Go to Doc InfoGo to File List,Joint Petition for Review of the Louisiana Public Service Commission and Mississippi Public Service Commission filed in the U.S. Court of Appeals for the Fifth Circuit re FERC's Order No. 1920 issued 05/13/2024 et al. under RM21-17.
Filed By,Louisiana Public Service Commission Mississippi Public Service Commission,07/15/2024,1,20240715-5089 Go to Doc InfoGo to File List,Joint Petition for Review of the Louisiana Public Service Commission and Mississippi Public Service Commission filed in the U.S. Court of Appeals for the Fifth Circuit re FERC's Order No. 1920 issued 05/13/2024 et al. under RM21-17.
Issued By,SECRETARY OF THE COMMISSION - FERC,07/15/2024,1,20240715-3012 Go to Doc InfoGo to File List,Notice of Denial of Rehearing by Operation of Law and Providing for Further Consideration re Building for the Future Through Electric Regional Transmission Planning and Cost Allocation under RM21-17.
Filed By,MINNESOTA PUBLIC UTILITIES COMMISSION,07/16/2024,0,20240716-4000 Go to Doc InfoGo to File List,Comments of The Minnesota Utilities Commission in support of FERC's new transmission and cost allocation rule Order No. 1920 under RM21-17.
Filed By,Environmental Defense Fund,07/16/2024,0,20240716-5143 Go to Doc InfoGo to File List,"Petition for Review of the Environmental Defense Fund filed in the U.S. Court of Appeals for the Fifth Circuit re FERC's Order 1920, issued 05/13/2024, etc. under RM21-17. Hard copy received 7/22/2024."
Filed By,Environmental Defense Fund,07/16/2024,1,20240716-5143 Go to Doc InfoGo to File List,"Petition for Review of the Environmental Defense Fund filed in the U.S. Court of Appeals for the Fifth Circuit re FERC's Order 1920, issued 05/13/2024, etc. under RM21-17. Hard copy received 7/22/2024."
Filed By,MINNESOTA PUBLIC UTILITIES COMMISSION,07/16/2024,0,20240716-5120 Go to Doc InfoGo to File List,Comments of Minnesota Public Utilities Commission in support of FERC's new transmission and cost allocation rule Order No. 1920 under RM21-17.
Filed By,Natural Resources Defense Council,07/17/2024,0,20240717-5013 Go to Doc InfoGo to File List,"Petition for Review of the Natural Resources Defense Council filed in the U.S. Court of Appeals for the Second Circuit re FERC's Order 1920, issued 05/13/2024, etc. under RM21-17."
Filed By,Natural Resources Defense Council,07/17/2024,1,20240717-5013 Go to Doc InfoGo to File List,"Petition for Review of the Natural Resources Defense Council filed in the U.S. Court of Appeals for the Second Circuit re FERC's Order 1920, issued 05/13/2024, etc. under RM21-17."
Filed By,"Appalachian Voices Energy Alabama North Carolina Sustainable Energy Association , Southern Alliance for Clean Energy , South Carolina Coastal Conservation League ,",07/18/2024,0,20240718-5106 Go to Doc InfoGo to File List,"Petition for Review of Appalachian Voices, et al. filed in the U.S. Court of Appeals for the Fourth Circuit re Order No. 1920, et al. under RM21-17 (Case No. 24-1650). Hard copy received 07/18/2024."
